ID,spaceId,duration,number_of_participants,start_date,end_date,createdAt,updatedAt,roomSid
129644,22406,278,1,9/1/2023 13:32,9/1/2023 13:37,9/1/2023 13:32,9/1/2023 13:37,fc7c3047-bed0-4b64-8f6b-b7d4646be98b
129645,14621,830,1,9/1/2023 13:35,9/1/2023 13:48,9/1/2023 13:35,9/1/2023 13:48,fd8ca431-5aed-4df8-bced-6efe198a360a
129646,28496,8,1,9/1/2023 14:06,9/1/2023 14:06,9/1/2023 14:06,9/1/2023 14:06,d9a61b27-086f-4d6c-952c-006c46a026d2
129647,27967,12,1,9/1/2023 14:12,9/1/2023 14:12,9/1/2023 14:12,9/1/2023 14:12,7f1c6752-5940-4d6a-9ac0-76125d7eb06a
129648,13792,12,1,9/1/2023 14:13,9/1/2023 14:13,9/1/2023 14:13,9/1/2023 14:13,21ab219c-114d-4b80-9052-49454cd437f8
129649,28227,11,1,9/1/2023 16:16,9/1/2023 16:16,9/1/2023 16:16,9/1/2023 16:16,759e096b-6d1d-45e4-963a-204d6ba0b87e
129650,18455,1945,1,9/1/2023 16:17,9/1/2023 16:49,9/1/2023 16:17,9/1/2023 16:49,770ab2a6-d17d-4d5a-9ad5-e980140a8a7a
129651,28530,16,2,9/1/2023 16:31,9/1/2023 16:31,9/1/2023 16:31,9/1/2023 16:31,25c26bc3-9219-480d-a6d3-e45ed4ac2a82
129652,28531,14,2,9/1/2023 16:32,9/1/2023 16:32,9/1/2023 16:32,9/1/2023 16:32,1651329f-9e25-47b4-90db-a42c5ea7effe
129653,28532,19,2,9/1/2023 16:32,9/1/2023 16:33,9/1/2023 16:32,9/1/2023 16:33,9fcdbb96-25e8-44b0-a37e-7f8d83646d99
129654,28533,19,2,9/1/2023 16:33,9/1/2023 16:33,9/1/2023 16:33,9/1/2023 16:33,e5578209-f26e-42bf-afc1-3bec29e40d68
129655,28534,34,3,9/1/2023 16:34,9/1/2023 16:34,9/1/2023 16:34,9/1/2023 16:34,b77b7ad9-d5c5-4037-8fe3-9608ca454e17
129656,28535,11,2,9/1/2023 16:35,9/1/2023 16:35,9/1/2023 16:35,9/1/2023 16:35,5006e28a-98ea-4661-9afd-55ffcc6801be
129657,28536,15,2,9/1/2023 16:35,9/1/2023 16:35,9/1/2023 16:35,9/1/2023 16:35,5a81c768-12ad-464c-af02-d9cea6baa268
129658,27557,2386,1,9/1/2023 16:35,9/1/2023 17:15,9/1/2023 16:35,9/1/2023 17:15,16393212-94d1-4015-ace4-88f36dec20cb
129659,28537,11,2,9/1/2023 16:36,9/1/2023 16:36,9/1/2023 16:36,9/1/2023 16:36,727766b7-8fe6-4453-823f-a671c3639e25
129660,28539,3,1,9/1/2023 16:36,9/1/2023 16:36,9/1/2023 16:36,9/1/2023 16:36,dbab0559-e0ba-4b24-a969-3e9a6e1f0ae5
129661,28542,18,2,9/1/2023 16:36,9/1/2023 16:37,9/1/2023 16:36,9/1/2023 16:37,549ecb1c-bb6b-4d2f-8f1d-866ec1c1d87e
129662,28544,11,0,9/1/2023 16:37,9/1/2023 16:37,9/1/2023 16:37,9/1/2023 16:37,15f3b873-d0f8-419e-bba0-0b91d7c3bbd9
129663,28543,5,1,9/1/2023 16:37,9/1/2023 16:37,9/1/2023 16:37,9/1/2023 16:37,b2f8b871-e3fa-4bbe-b937-4be0321fc782
129664,28547,31,2,9/1/2023 16:37,9/1/2023 16:38,9/1/2023 16:37,9/1/2023 16:38,a9e99f43-4f93-4b4d-8ce6-49922ddfaa03
129665,28548,10,1,9/1/2023 16:37,9/1/2023 16:38,9/1/2023 16:37,9/1/2023 16:38,e4318f17-e5e7-46b8-86b0-9e72d2da9d4f
129666,17688,10,2,9/1/2023 16:38,9/1/2023 16:38,9/1/2023 16:38,9/1/2023 16:38,15f5cdee-268c-4cc6-92e9-35312984f428
129667,17689,11,0,9/1/2023 16:39,9/1/2023 16:39,9/1/2023 16:39,9/1/2023 16:39,6a24bf75-f012-4de9-b1c1-9d4ae8b3633e
129668,27275,0,0,9/1/2023 16:39,,9/1/2023 16:39,9/1/2023 16:39,82ee05b0-a2e7-44a2-8b2c-8bc5ce6aac39
129669,17837,9,2,9/1/2023 16:39,9/1/2023 16:39,9/1/2023 16:39,9/1/2023 16:39,0786b7a7-c591-4198-833b-27b7f9222326
129670,17689,8,2,9/1/2023 16:40,9/1/2023 16:40,9/1/2023 16:40,9/1/2023 16:40,39cefd04-706f-4f9a-8780-432972b55622
129671,17690,7,1,9/1/2023 16:40,9/1/2023 16:40,9/1/2023 16:40,9/1/2023 16:40,5109d7b7-34f4-48ff-b64f-601f1793cecc
129672,17689,177,0,9/1/2023 16:40,9/1/2023 16:43,9/1/2023 16:40,9/1/2023 16:43,7daa2615-9e68-4c58-9537-48d6652788f4
129673,17690,170,0,9/1/2023 16:40,9/1/2023 16:43,9/1/2023 16:40,9/1/2023 16:43,b890b4d4-908c-4473-97f6-93bca10cec8d
129674,27275,0,0,9/1/2023 16:40,,9/1/2023 16:40,9/1/2023 16:40,d3f3ff96-7268-4ec8-8f42-a74acd757f3b
129675,17689,14,2,9/1/2023 16:41,9/1/2023 16:41,9/1/2023 16:41,9/1/2023 16:41,8a4d5fd5-6d2f-422d-9123-147a8e750608
129676,17690,8,1,9/1/2023 16:41,9/1/2023 16:41,9/1/2023 16:41,9/1/2023 16:41,34d2a382-fcb1-4ef1-b204-a5b69195fb19
129677,28522,6,1,9/1/2023 16:41,9/1/2023 16:41,9/1/2023 16:41,9/1/2023 16:41,380d002c-b816-42f7-9396-75e2a6d80299
129678,17689,14,2,9/1/2023 16:41,9/1/2023 16:42,9/1/2023 16:41,9/1/2023 16:42,70617874-6d37-469b-9651-b0b85344914e
129679,28522,8,1,9/1/2023 16:41,9/1/2023 16:42,9/1/2023 16:41,9/1/2023 16:42,83375abd-cfd0-4570-8c05-c9d7a8fc8f08
129680,17690,7,1,9/1/2023 16:41,9/1/2023 16:42,9/1/2023 16:41,9/1/2023 16:42,85713980-499e-45bb-a6e7-cf9e51ae51dc
129681,18094,22,3,9/1/2023 16:42,9/1/2023 16:42,9/1/2023 16:42,9/1/2023 16:42,8d72cc88-8a92-4c57-8c25-4c803aceb732
129682,18096,11,1,9/1/2023 16:42,9/1/2023 16:42,9/1/2023 16:42,9/1/2023 16:42,b54ff46e-8b4e-4f50-8aa5-4181fd6c12c5
129683,18095,8,1,9/1/2023 16:42,9/1/2023 16:42,9/1/2023 16:42,9/1/2023 16:42,9645323e-129e-4032-a00f-5c55673ba299
129684,18094,29,3,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,f65bd1b4-4233-4cf6-bd5a-2a55a1ed4e2a
129685,18096,15,1,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,c434e703-7494-458c-a1be-c4a80e6b8aa2
129686,18095,11,1,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,1179b216-4cc3-40e4-8288-025ffab3e4d3
129687,18098,8,1,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,9/1/2023 16:43,3b65a69f-f5e4-4e77-ad16-d9717631c8bd
129688,18094,27,3,9/1/2023 16:44,9/1/2023 16:44,9/1/2023 16:44,9/1/2023 16:44,320b065b-1bcb-4f44-826a-e9397d988633
129689,18096,14,1,9/1/2023 16:44,9/1/2023 16:44,9/1/2023 16:44,9/1/2023 16:44,12d7ea61-2a67-4df9-858c-c01d998398aa
129690,18095,10,2,9/1/2023 16:44,9/1/2023 16:44,9/1/2023 16:44,9/1/2023 16:44,f0e24a91-ea4c-4fe5-9043-738b592c1b83
129691,21389,5,1,9/1/2023 16:45,9/1/2023 16:45,9/1/2023 16:45,9/1/2023 16:45,3e8a6b13-1f1c-4016-a52f-f8dae00c062b
129692,21390,4,1,9/1/2023 16:45,9/1/2023 16:45,9/1/2023 16:45,9/1/2023 16:45,9672e7f4-7e0d-4c4f-b7c9-5a2be15a6557
129693,21389,79,2,9/1/2023 16:46,9/1/2023 16:47,9/1/2023 16:46,9/1/2023 16:47,ae03b9bb-c0ad-4b71-b41d-06a81c09fff0
129694,21390,78,2,9/1/2023 16:46,9/1/2023 16:47,9/1/2023 16:46,9/1/2023 16:47,12e1d6ee-ffcb-4cb1-bb21-6346c48c2d99
129695,22002,15,2,9/1/2023 16:47,9/1/2023 16:47,9/1/2023 16:47,9/1/2023 16:47,fa465044-41c4-4990-91a2-44238da39510
129696,22503,2,1,9/1/2023 16:47,9/1/2023 16:47,9/1/2023 16:47,9/1/2023 16:47,90985a7d-0801-4d8b-ae9b-514236d1cc5d
129697,22503,8,2,9/1/2023 16:48,9/1/2023 16:48,9/1/2023 16:48,9/1/2023 16:48,e4f684bd-642d-4634-b055-b19455bbf897
129698,22503,21,2,9/1/2023 16:48,9/1/2023 16:49,9/1/2023 16:48,9/1/2023 16:49,60e4eb65-1272-41ed-8eac-8f0cec706a2c
129699,22503,19,2,9/1/2023 16:49,9/1/2023 16:49,9/1/2023 16:49,9/1/2023 16:49,995651b8-9f3d-4a53-80b7-e6ac9054f185
129700,22503,6,1,9/1/2023 16:50,9/1/2023 16:50,9/1/2023 16:50,9/1/2023 16:50,c6c07f41-1831-42b7-b9d6-dde5b32b9150
129701,22503,13,1,9/1/2023 16:50,9/1/2023 16:50,9/1/2023 16:50,9/1/2023 16:50,d8db1f20-7e28-4119-8cfa-af1d3ffcaff9
129702,22503,21,1,9/1/2023 16:51,9/1/2023 16:51,9/1/2023 16:51,9/1/2023 16:51,36890b31-2f7e-465d-8fa7-0bef98b5f253
129703,22503,5,1,9/1/2023 16:51,9/1/2023 16:51,9/1/2023 16:51,9/1/2023 16:51,8df0031e-9e62-44ec-8a1e-47a5441a5d3b
129704,22503,9,1,9/1/2023 16:52,9/1/2023 16:52,9/1/2023 16:52,9/1/2023 16:52,65e9b955-bab0-4af3-adba-eb23dde1d82d
129705,22503,9,2,9/1/2023 16:52,9/1/2023 16:52,9/1/2023 16:52,9/1/2023 16:52,5f5f084a-f0a2-4138-bc7f-b5227724a188
129706,17688,9,2,9/1/2023 16:53,9/1/2023 16:53,9/1/2023 16:53,9/1/2023 16:53,d97867f5-1c71-48f0-a9e1-6aeabc654be2
129707,17688,13,2,9/1/2023 16:53,9/1/2023 16:53,9/1/2023 16:53,9/1/2023 16:53,01cfa15b-c5aa-41bf-8fc0-1ecc1b9ece51
129708,17688,10,2,9/1/2023 16:54,9/1/2023 16:54,9/1/2023 16:54,9/1/2023 16:54,cca6d93b-0ea7-4263-9d9a-0014df0cc8fd
129709,17688,13,2,9/1/2023 16:54,9/1/2023 16:54,9/1/2023 16:54,9/1/2023 16:54,dbe630a8-3b2c-4906-9533-298428ba7e45
129710,17689,9,0,9/1/2023 16:55,9/1/2023 16:55,9/1/2023 16:55,9/1/2023 16:55,e5ba7b8d-2b81-44a4-8b5e-6f9cb590f4b0
129711,17689,14,0,9/1/2023 16:55,9/1/2023 16:56,9/1/2023 16:55,9/1/2023 16:56,0465766a-b626-4e8b-b1e5-b9715f6a9481
129712,27275,0,0,9/1/2023 16:55,,9/1/2023 16:55,9/1/2023 16:55,c7410bcc-e122-4f4f-bfd8-4a5f09311c16
129713,17689,13,0,9/1/2023 16:56,9/1/2023 16:56,9/1/2023 16:56,9/1/2023 16:56,9b9f2941-9a00-492a-978e-17d065fcdfa1
129714,27275,0,0,9/1/2023 16:56,,9/1/2023 16:56,9/1/2023 16:56,c3bca54d-a2a5-4d42-b47e-2b4dd409800d
129715,17689,10,0,9/1/2023 16:57,9/1/2023 16:57,9/1/2023 16:57,9/1/2023 16:57,a16e36d9-b921-4fb8-aab3-e8b9935b70a6
129716,27275,0,0,9/1/2023 16:57,,9/1/2023 16:57,9/1/2023 16:57,43294597-dbbf-4f4f-8d7e-e30032779379
129717,17837,8,2,9/1/2023 16:57,9/1/2023 16:57,9/1/2023 16:57,9/1/2023 16:57,a0f039e1-b12a-46c8-9444-03eab39ef62f
129718,17837,15,2,9/1/2023 16:58,9/1/2023 16:58,9/1/2023 16:58,9/1/2023 16:58,4d1ff7e2-ea45-421a-9997-313ed0f49f30
129719,17837,10,2,9/1/2023 16:58,9/1/2023 16:58,9/1/2023 16:58,9/1/2023 16:58,8d1ffa2d-d7ab-4685-90c2-68f812b19694
129720,17837,12,2,9/1/2023 16:59,9/1/2023 16:59,9/1/2023 16:59,9/1/2023 16:59,191ccccd-1be3-413a-9e34-9f28b586a635
129721,17694,27,2,9/1/2023 16:59,9/1/2023 17:00,9/1/2023 16:59,9/1/2023 17:00,981365e9-ae00-4f77-9a6c-6eb84edfe020
129722,17694,27,2,9/1/2023 17:00,9/1/2023 17:01,9/1/2023 17:00,9/1/2023 17:01,e6dd31f4-87ef-4e3c-a5f4-ba318edae8b3
129723,17694,36,2,9/1/2023 17:01,9/1/2023 17:02,9/1/2023 17:01,9/1/2023 17:01,e9cb3e92-52e1-4b16-a37c-5b857bfbe61f
129724,17694,35,2,9/1/2023 17:02,9/1/2023 17:03,9/1/2023 17:02,9/1/2023 17:02,6af7270c-3c2c-4da4-8349-22843c8171e6
129725,17837,21,2,9/1/2023 17:03,9/1/2023 17:03,9/1/2023 17:03,9/1/2023 17:03,f1663d25-3851-458b-ac26-7f6a8df51cf1
129726,17688,15,1,9/1/2023 17:14,9/1/2023 17:14,9/1/2023 17:14,9/1/2023 17:14,4651e4cc-c3e1-45bb-880a-e8212da17886
129727,17689,171,0,9/1/2023 17:14,9/1/2023 17:17,9/1/2023 17:14,9/1/2023 17:17,807601a9-cab7-44c0-8a43-d6f7a0909a6d
129728,27275,0,0,9/1/2023 17:14,,9/1/2023 17:14,9/1/2023 17:14,63d230ea-03c0-4983-a0c7-92d6e2b79974
129729,17837,16,1,9/1/2023 17:15,9/1/2023 17:15,9/1/2023 17:15,9/1/2023 17:15,3f69ea93-e138-4495-a353-288b0d16b6a0
129730,9174,2182,4,9/2/2023 17:49,9/2/2023 18:25,9/2/2023 17:49,9/2/2023 18:25,d446b75d-487f-411f-bbfe-246c3745f848
129731,17689,5,1,9/4/2023 10:49,9/4/2023 10:49,9/4/2023 10:49,9/4/2023 10:49,35b8d2f8-44bf-4e96-b95a-13888e0be69a
129732,22503,4,1,9/4/2023 10:49,9/4/2023 10:49,9/4/2023 10:49,9/4/2023 10:49,20e9a0ba-0e37-430b-b2ca-6a1ef357cbb7
129733,22002,4,1,9/4/2023 10:49,9/4/2023 10:49,9/4/2023 10:49,9/4/2023 10:49,700893bd-dbe9-4340-b9ac-504e0788f399
129734,28574,15,2,9/4/2023 10:50,9/4/2023 10:51,9/4/2023 10:50,9/4/2023 10:51,59bf4b80-bfff-4803-9f50-9e7acd46c3de
129735,28575,18,2,9/4/2023 10:51,9/4/2023 10:51,9/4/2023 10:51,9/4/2023 10:51,ac9dfed6-01ad-4e8e-be35-8d809329eb7c
129736,28576,16,2,9/4/2023 10:52,9/4/2023 10:52,9/4/2023 10:52,9/4/2023 10:52,c77bc038-c88b-4f84-b17d-1e62f835ed80
129737,28577,29,3,9/4/2023 10:52,9/4/2023 10:53,9/4/2023 10:52,9/4/2023 10:53,d54517fa-f41f-461f-8c12-f590e004bdb9
129738,28578,8,2,9/4/2023 10:53,9/4/2023 10:53,9/4/2023 10:53,9/4/2023 10:53,417f3692-0da0-4669-8d2f-05cce5b614f6
129739,28579,11,2,9/4/2023 10:54,9/4/2023 10:54,9/4/2023 10:54,9/4/2023 10:54,5a149f9e-9a66-475a-bf1e-170f024f0df0
129740,28580,8,2,9/4/2023 10:54,9/4/2023 10:54,9/4/2023 10:54,9/4/2023 10:54,49a15c18-e93a-441d-afb5-87aab2c8efc1
129741,28582,3,1,9/4/2023 10:54,9/4/2023 10:54,9/4/2023 10:54,9/4/2023 10:54,a3e432ee-39bf-4531-855a-40e15edab572
129742,28585,18,2,9/4/2023 10:54,9/4/2023 10:55,9/4/2023 10:54,9/4/2023 10:55,09444826-063b-41bd-b0a9-d5c366564e75
129743,28587,10,0,9/4/2023 10:55,9/4/2023 10:55,9/4/2023 10:55,9/4/2023 10:55,d41ce7a6-b93b-44f3-8768-a150f3113d52
129744,28586,6,1,9/4/2023 10:55,9/4/2023 10:55,9/4/2023 10:55,9/4/2023 10:55,8ea860d1-2fff-4c6d-a79b-baa883293e2d
129745,28590,25,2,9/4/2023 10:55,9/4/2023 10:56,9/4/2023 10:55,9/4/2023 10:55,ded7b5a9-d4fd-47fe-8fe6-cc883c45637c
129746,28591,8,1,9/4/2023 10:55,9/4/2023 10:56,9/4/2023 10:55,9/4/2023 10:55,bf56da1b-9a57-4647-bfda-64216089f04e
129747,17688,12,1,9/4/2023 10:57,9/4/2023 10:57,9/4/2023 10:57,9/4/2023 10:57,51862655-b2ca-4cc5-bb86-75f39b07e203
129748,17689,141,0,9/4/2023 10:58,9/4/2023 11:00,9/4/2023 10:58,9/4/2023 11:00,e8b8fb5b-7ea6-4198-9804-233299fea16b
129749,27275,0,0,9/4/2023 10:58,,9/4/2023 10:58,9/4/2023 10:58,7704698c-cb86-4519-ab35-9f6884809a6f
129750,17837,8,1,9/4/2023 10:58,9/4/2023 10:58,9/4/2023 10:58,9/4/2023 10:58,8270c101-c222-4222-a0d1-374ce9eed80a
129751,17688,15,1,9/4/2023 10:59,9/4/2023 10:59,9/4/2023 10:59,9/4/2023 10:59,c44ce397-1d73-4800-a101-f54ee30369ad
129752,17689,19,0,9/4/2023 10:59,9/4/2023 10:59,9/4/2023 10:59,9/4/2023 10:59,f7a2067b-ee9e-45e3-bee6-d331828a3f6c
129753,17837,16,1,9/4/2023 11:00,9/4/2023 11:00,9/4/2023 11:00,9/4/2023 11:00,290b2fb6-21dd-4652-84ed-716bf8a1dd14
129754,17694,9,1,9/4/2023 11:00,9/4/2023 11:00,9/4/2023 11:00,9/4/2023 11:00,0d6c5bfc-8b22-4557-97be-5ecda1cbfc5b
129755,17694,13,1,9/4/2023 11:01,9/4/2023 11:01,9/4/2023 11:01,9/4/2023 11:01,66c3c59a-b74f-4f1e-845a-dedfe0e07dbc
129756,17689,17,3,9/4/2023 11:01,9/4/2023 11:02,9/4/2023 11:01,9/4/2023 11:02,821e9a25-26a3-4696-ade2-35f62a3e5266
129757,17690,14,1,9/4/2023 11:01,9/4/2023 11:02,9/4/2023 11:01,9/4/2023 11:02,50c1defb-4691-4d97-9e31-fa775b415761
129758,17689,20,3,9/4/2023 11:02,9/4/2023 11:02,9/4/2023 11:02,9/4/2023 11:02,5ff56cbe-7dee-4e80-886b-9b2144a14eca
129759,17690,18,1,9/4/2023 11:02,9/4/2023 11:02,9/4/2023 11:02,9/4/2023 11:02,43c28f3f-f229-4312-8819-531a77b53013
129760,17689,16,3,9/4/2023 11:02,9/4/2023 11:03,9/4/2023 11:02,9/4/2023 11:03,0f7b6907-f75e-4f2c-aad3-91cea8aea699
129761,17690,12,1,9/4/2023 11:03,9/4/2023 11:03,9/4/2023 11:03,9/4/2023 11:03,436df2b8-6309-44e3-aa5a-048db2b25630
129762,17689,19,3,9/4/2023 11:03,9/4/2023 11:03,9/4/2023 11:03,9/4/2023 11:03,b20f4834-e173-40e4-9ed8-e4d5dbb880f5
129763,28522,11,1,9/4/2023 11:03,9/4/2023 11:03,9/4/2023 11:03,9/4/2023 11:03,8e27c504-8dc4-4fef-9386-5fdedac36c39
129764,17689,20,3,9/4/2023 11:04,9/4/2023 11:04,9/4/2023 11:04,9/4/2023 11:04,79fd6703-f458-4547-84de-9abc4e77a9b6
129765,17690,18,1,9/4/2023 11:04,9/4/2023 11:04,9/4/2023 11:04,9/4/2023 11:04,e58b9e99-f492-4403-9ec7-7a2926f73f97
129766,17689,24,3,9/4/2023 11:04,9/4/2023 11:05,9/4/2023 11:04,9/4/2023 11:05,c5a91697-9c91-41e4-b40d-ac0f15a4e735
129767,28522,18,1,9/4/2023 11:05,9/4/2023 11:05,9/4/2023 11:05,9/4/2023 11:05,c5d18057-a1e3-4ee1-b14b-661cadfeb55b
129768,17689,16,3,9/4/2023 11:05,9/4/2023 11:05,9/4/2023 11:05,9/4/2023 11:05,bb9cdc85-a64d-404a-af33-f8f2cd16bc86
129769,28595,10,1,9/4/2023 11:05,9/4/2023 11:05,9/4/2023 11:05,9/4/2023 11:05,70d5c0eb-e116-442b-8558-3d813c521a0f
129770,17689,24,3,9/4/2023 11:06,9/4/2023 11:06,9/4/2023 11:06,9/4/2023 11:06,18e04dea-a8e0-4fbf-9791-85a1ce178966
129771,28596,9,1,9/4/2023 11:06,9/4/2023 11:06,9/4/2023 11:06,9/4/2023 11:06,e55717aa-9ba9-45f8-9ab0-e699d1c754c6
129772,17689,15,3,9/4/2023 11:07,9/4/2023 11:07,9/4/2023 11:07,9/4/2023 11:07,c11cface-88f6-4806-91d0-d7c7fe0ba99b
129773,28597,7,1,9/4/2023 11:07,9/4/2023 11:07,9/4/2023 11:07,9/4/2023 11:07,45e80fb8-af82-46aa-84ab-9eff3c72420a
129774,17689,22,3,9/4/2023 11:07,9/4/2023 11:08,9/4/2023 11:07,9/4/2023 11:08,03bf1d39-c3cb-49c4-877e-e1e86a466763
129775,28599,8,1,9/4/2023 11:07,9/4/2023 11:08,9/4/2023 11:07,9/4/2023 11:08,6a2c370d-a647-4907-b543-f4af4499808e
129776,17689,24,2,9/4/2023 11:08,9/4/2023 11:08,9/4/2023 11:08,9/4/2023 11:08,b45a3fe8-efa8-4171-9bad-5adc5fffb536
129777,17690,22,1,9/4/2023 11:08,9/4/2023 11:08,9/4/2023 11:08,9/4/2023 11:08,e06b7c73-4822-454f-b493-f7886aeb1cb1
129778,17688,11,2,9/4/2023 11:17,9/4/2023 11:17,9/4/2023 11:17,9/4/2023 11:17,230c3ceb-b741-4c89-860a-31b03e3c9fdc
129779,17689,11,0,9/4/2023 11:17,9/4/2023 11:17,9/4/2023 11:17,9/4/2023 11:17,2d3365e8-04b6-4028-8669-61a0a77cd184
129780,27275,0,0,9/4/2023 11:17,,9/4/2023 11:17,9/4/2023 11:17,6d55acc8-d719-4c5b-a591-8f66eee37a3e
129781,17837,11,2,9/4/2023 11:18,9/4/2023 11:18,9/4/2023 11:18,9/4/2023 11:18,3b4823fa-fd82-4b21-a457-906f6a8ed1c3
129782,17689,10,2,9/4/2023 11:18,9/4/2023 11:18,9/4/2023 11:18,9/4/2023 11:18,91ee6b03-9295-45e8-be4b-893cb07743ac
129783,17690,5,1,9/4/2023 11:18,9/4/2023 11:18,9/4/2023 11:18,9/4/2023 11:18,0c259d31-819b-45b4-bfeb-8b2676cb2957
129784,17689,151,0,9/4/2023 11:19,9/4/2023 11:21,9/4/2023 11:19,9/4/2023 11:21,8ff0da71-2d99-4bbd-b2eb-2139dfd0133a
129785,17690,150,0,9/4/2023 11:19,9/4/2023 11:21,9/4/2023 11:19,9/4/2023 11:21,49da561a-fdaa-4946-88ec-dac10c403d2e
129786,27275,0,0,9/4/2023 11:19,,9/4/2023 11:19,9/4/2023 11:19,9e9ffb30-12b0-46e7-abc1-58d6b78805a2
129787,17689,7,2,9/4/2023 11:19,9/4/2023 11:19,9/4/2023 11:19,9/4/2023 11:19,9aa61eab-572a-4a07-b337-f16c4b6fcde3
129788,17690,5,1,9/4/2023 11:19,9/4/2023 11:19,9/4/2023 11:19,9/4/2023 11:19,6f3a737f-768d-47d7-81e4-cf25988eb450
129789,28599,4,1,9/4/2023 11:19,9/4/2023 11:19,9/4/2023 11:19,9/4/2023 11:19,5d43fa2d-dcaf-4772-8341-323078820f34
129790,17689,13,2,9/4/2023 11:19,9/4/2023 11:20,9/4/2023 11:19,9/4/2023 11:20,cb3ce71a-2435-496d-bd6d-b7e695eec64a
129791,28599,7,1,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,3c1ed062-2faa-494f-ad05-778688646366
129792,17690,5,1,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,8532b21d-a6b7-4f5a-bff5-97d993cd6c26
129793,18094,16,3,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,70fbb4f9-e9f1-4dae-94d2-c588e09255f2
129794,18096,9,1,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,7d57d4d2-0e84-41ca-b07e-f78dc8bc61bf
129795,18095,6,1,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,9/4/2023 11:20,8bf028a6-243f-4c6a-91c5-56af7cc47e3d
129796,18094,24,3,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,26e3357b-e2d7-4e67-80bc-ee45a2b83081
129797,18096,12,1,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,6877016d-1190-4a96-80cf-aaabe4062e0b
129798,18095,9,1,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,c0c4b6a8-362f-42aa-8416-43cdaeedd12a
129799,18098,6,1,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,9/4/2023 11:21,86a6e4ea-c349-406f-8fe1-ee92add5d7a0
129800,18094,23,3,9/4/2023 11:21,9/4/2023 11:22,9/4/2023 11:21,9/4/2023 11:22,d4d8fc87-b230-435e-95cc-70f24a3edd33
129801,18096,11,1,9/4/2023 11:21,9/4/2023 11:22,9/4/2023 11:21,9/4/2023 11:22,c9d98694-728a-4c63-aa2f-b69144ba7395
129802,18095,8,2,9/4/2023 11:22,9/4/2023 11:22,9/4/2023 11:22,9/4/2023 11:22,24809ed6-65ba-4462-8782-60043c0493b1
129803,21389,4,1,9/4/2023 11:24,9/4/2023 11:24,9/4/2023 11:24,9/4/2023 11:24,3d28b0a4-1185-449d-bbce-aff451993c95
129804,21390,3,1,9/4/2023 11:24,9/4/2023 11:24,9/4/2023 11:24,9/4/2023 11:24,c206cfa4-7bce-4126-aeae-94c2630a9cc3
129805,21389,44,2,9/4/2023 11:24,9/4/2023 11:25,9/4/2023 11:24,9/4/2023 11:25,3a9adb74-3d67-4e9d-ad93-9292f1e7b60c
129806,21390,44,2,9/4/2023 11:24,9/4/2023 11:25,9/4/2023 11:24,9/4/2023 11:25,66f74721-a236-4ad9-9ea4-a7c8744238b1
129807,22002,8,2,9/4/2023 11:25,9/4/2023 11:26,9/4/2023 11:25,9/4/2023 11:26,29a341aa-987d-465e-b578-69a3f8efc6ae
129808,22002,16,1,9/4/2023 11:27,9/4/2023 11:27,9/4/2023 11:27,9/4/2023 11:27,606e344b-5833-439c-aa1e-20d6372717df
129809,22002,10,2,9/4/2023 11:27,9/4/2023 11:27,9/4/2023 11:27,9/4/2023 11:27,5c628882-faac-4a1f-a5d8-c9bc14709b8d
129810,22503,2,1,9/4/2023 11:28,9/4/2023 11:28,9/4/2023 11:28,9/4/2023 11:28,27661085-154d-44a5-a1f8-7f3aff01409d
129811,22503,7,2,9/4/2023 11:29,9/4/2023 11:29,9/4/2023 11:29,9/4/2023 11:29,a2f65585-6e03-4049-9956-5d2efec76f54
129812,22503,15,2,9/4/2023 11:29,9/4/2023 11:29,9/4/2023 11:29,9/4/2023 11:29,4cdf1f5d-98ad-492d-8c03-441cc930e222
129813,22503,17,2,9/4/2023 11:30,9/4/2023 11:30,9/4/2023 11:30,9/4/2023 11:30,a8d19660-c50e-4d9a-a578-6f61a8cdd246
129814,22503,6,1,9/4/2023 11:30,9/4/2023 11:30,9/4/2023 11:30,9/4/2023 11:30,e715900b-3b05-4ac1-8c84-6d2b1b2969ab
129815,22503,11,1,9/4/2023 11:31,9/4/2023 11:31,9/4/2023 11:31,9/4/2023 11:31,0c37a595-db92-438f-b405-ef10fd01c019
